latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review,has_been_reviewed,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.71921,-73.95628,3.0,0,0.0,1,6,18085,0,True,False,False,False,False,False
40.77476,-73.98947,30.0,8,0.38,25,261,10,1,False,True,False,False,False,False
40.65022,-73.97247,29.0,16,0.26,1,217,201,1,True,False,False,False,False,False
40.66686,-73.98907,2.0,5,0.12,1,0,1168,1,True,False,False,False,False,False
40.76054,-73.98971,4.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.66249,-73.95075,45.0,0,0.0,1,180,18085,0,True,False,False,False,False,False
40.65615,-73.91619,1.0,9,1.65,1,189,92,1,True,False,False,False,False,False
40.67427,-73.96511,3.0,28,0.6,1,168,54,1,True,False,False,False,False,False
40.79794,-73.97188,1.0,14,0.52,1,0,772,1,False,True,False,False,True,False
40.77787,-73.91472,2.0,260,3.97,1,312,1,1,False,False,True,False,False,False
40.71916,-73.95749,5.0,4,0.14,2,0,89,1,True,False,False,False,True,False
40.77567,-73.92202,7.0,3,0.09,1,358,337,1,False,False,True,False,True,False
40.66372,-73.88285,2.0,27,1.42,2,151,14,1,True,False,False,False,False,False
40.77896,-73.97849,7.0,2,0.03,2,0,688,1,False,True,False,False,False,False
40.7662,-73.98612,30.0,11,0.2,39,313,107,1,False,True,False,False,False,False
40.73908,-73.9203,1.0,134,3.93,3,308,7,1,False,False,True,False,True,False
40.54179,-74.14275,1.0,1,1.0,1,87,1,1,False,False,False,True,True,False
40.69077,-73.9133,2.0,20,1.13,1,6,120,1,True,False,False,False,False,False
40.70591,-73.92916,2.0,48,2.6,2,5,20,1,True,False,False,False,True,False
40.72025,-73.97901,10.0,14,0.49,1,7,369,1,False,True,False,False,True,False
40.74439,-73.87988,30.0,1,1.0,103,273,28,1,False,False,True,False,True,False
40.75306,-73.96662,3.0,13,1.48,8,229,29,1,False,True,False,False,False,False
40.72015,-73.96117,5.0,2,0.15,4,0,64,1,True,False,False,False,True,False
40.65562,-74.00295,2.0,3,0.08,1,0,992,1,True,False,False,False,True,False
40.71927,-74.00453,1.0,447,5.89,3,207,7,1,False,True,False,False,False,False
40.77134,-73.91328,1.0,5,1.6,2,188,46,1,False,False,True,False,True,False
40.69043,-73.95677,3.0,18,0.35,2,0,273,1,True,False,False,False,False,False
40.69181,-73.9463,3.0,18,0.39,1,0,768,1,True,False,False,False,True,False
40.76855,-73.92583,4.0,28,0.59,1,364,76,1,False,False,True,False,True,False
40.8704,-73.90559,5.0,0,0.0,1,40,18085,0,False,False,False,False,True,False
40.74767,-73.99393,1.0,29,0.49,1,0,43,1,False,True,False,False,False,False
40.86259,-73.90359,1.0,2,0.19,2,0,314,1,False,False,False,False,True,False
40.72906,-73.98006,3.0,2,0.05,1,0,1060,1,False,True,False,False,True,False
40.84399,-73.94228,3.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.67595,-73.94132,30.0,9,0.33,2,136,57,1,True,False,False,False,False,False
40.68931,-73.85485,9.0,0,0.0,1,246,18085,0,False,False,True,False,True,False
40.75467,-73.99657,1.0,4,0.61,30,363,169,1,False,True,False,False,True,False
40.84531,-73.93583,7.0,9,0.14,1,0,654,1,False,True,False,False,True,False
40.80748,-73.94869,3.0,6,0.09,1,348,45,1,False,True,False,False,False,False
40.72286,-73.98025,2.0,0,0.0,2,0,18085,0,False,True,False,False,True,False
40.68432,-73.85862,1.0,0,0.0,1,129,18085,0,False,False,True,False,True,False
40.67942,-73.96469,2.0,8,0.53,2,0,305,1,True,False,False,False,True,False
40.71202,-73.96665,5.0,2,0.03,1,0,1646,1,True,False,False,False,True,False
40.73957,-73.98006,4.0,0,0.0,1,22,18085,0,False,True,False,False,True,False
40.69806,-73.94544,1.0,9,3.8,6,105,14,1,True,False,False,False,True,False
40.7076,-74.01367,3.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.71218,-73.9363,2.0,5,0.79,2,160,97,1,True,False,False,False,True,False
40.69466,-73.96703,1.0,48,2.27,2,0,342,1,True,False,False,False,True,False
40.67586,-73.9504,3.0,5,0.22,1,0,618,1,True,False,False,False,True,False
40.69405,-73.92642,5.0,0,0.0,4,134,18085,0,True,False,False,False,True,False
40.78068,-73.9767,30.0,5,0.18,10,341,68,1,False,True,False,False,True,False
40.85361,-73.85018,5.0,5,0.49,5,365,38,1,False,False,False,False,True,False
40.71085,-74.01801,2.0,17,3.05,1,79,8,1,False,True,False,False,False,False
40.71686,-73.95428,5.0,3,0.07,2,0,917,1,True,False,False,False,True,False
40.71385,-73.99711,1.0,3,0.08,1,0,695,1,False,True,False,False,True,False
40.77695,-73.95519,1.0,0,0.0,1,90,18085,0,False,True,False,False,False,True
40.81456,-73.94583,6.0,13,0.22,2,308,38,1,False,True,False,False,True,False
40.65849,-73.94791,3.0,2,0.2,1,89,274,1,True,False,False,False,True,False
40.71297,-73.95657,2.0,47,3.24,2,146,9,1,True,False,False,False,False,False
40.65296,-73.95724,4.0,1,1.0,1,14,5,1,True,False,False,False,False,False
40.63424,-74.00556,1.0,12,1.3,7,364,17,1,True,False,False,False,True,False
40.69143,-73.93444,1.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.71101,-73.95164,2.0,11,0.8,1,73,78,1,True,False,False,False,True,False
40.67859,-73.89936,2.0,31,2.59,1,99,30,1,True,False,False,False,False,False
40.70007,-73.94338,2.0,224,4.44,1,74,5,1,True,False,False,False,True,False
40.72722,-73.95247,2.0,101,2.75,1,284,7,1,True,False,False,False,True,False
40.76275,-73.99271,3.0,1,1.0,1,244,7,1,False,True,False,False,False,False
40.71839,-73.99729,13.0,3,1.32,1,20,62,1,False,True,False,False,False,False
40.73873,-73.92435,30.0,9,0.16,1,76,318,1,False,False,True,False,True,False
40.72113,-73.95574,2.0,3,0.08,1,0,917,1,True,False,False,False,False,False
40.71309,-73.94128,6.0,3,0.03,1,0,1772,1,True,False,False,False,True,False
40.83358,-73.94113,1.0,2,0.05,1,0,1123,1,False,True,False,False,True,False
40.85677,-73.93727,1.0,5,0.07,2,311,1471,1,False,True,False,False,True,False
40.73477,-73.95541,2.0,6,0.33,1,0,126,1,True,False,False,False,True,False
40.7891,-73.94906,1.0,17,4.77,5,40,15,1,False,True,False,False,False,False
40.73477,-74.00246,3.0,0,0.0,1,107,18085,0,False,True,False,False,False,False
40.64697,-73.96465,3.0,1,0.02,1,0,1295,1,True,False,False,False,False,False
40.71355,-73.95003,28.0,17,0.61,6,229,69,1,True,False,False,False,True,False
40.76794,-73.98781,1.0,152,2.42,2,237,46,1,False,True,False,False,True,False
40.68702,-73.97506,2.0,136,3.46,1,251,22,1,True,False,False,False,False,False
40.74265,-73.89781,2.0,61,0.93,1,353,49,1,False,False,True,False,True,False
40.6882,-73.95381,30.0,1,0.09,1,189,344,1,True,False,False,False,False,False
40.71341,-73.94824,1.0,230,7.28,3,353,3,1,True,False,False,False,True,False
40.6831,-73.94962,5.0,1,0.02,1,0,1399,1,True,False,False,False,False,False
40.68674,-73.9151,2.0,5,0.38,26,309,275,1,True,False,False,False,True,False
40.69962,-73.90439,2.0,108,2.28,1,321,22,1,False,False,True,False,False,False
40.66821,-73.75263,1.0,16,6.0,2,304,8,1,False,False,True,False,False,False
40.73421,-73.95698,2.0,9,0.14,1,0,1526,1,True,False,False,False,True,False
40.68971,-73.92836,5.0,1,1.0,1,35,29,1,True,False,False,False,True,False
40.68919,-73.91719,10.0,1,0.15,1,0,199,1,True,False,False,False,True,False
40.87529,-73.8762,1.0,1,0.03,1,0,926,1,False,False,False,False,True,False
40.5781,-73.95455,2.0,8,0.1,1,2,1023,1,True,False,False,False,False,False
40.73263,-73.98728,4.0,17,0.29,1,0,21,1,False,True,False,False,False,False
40.80829,-73.9426,21.0,12,0.15,2,267,200,1,False,True,False,False,False,False
40.74375,-73.97372,1.0,10,6.38,1,194,3,1,False,True,False,False,False,False
40.6758,-73.9415,5.0,7,0.51,2,2,283,1,True,False,False,False,True,False
40.76217,-73.98765,4.0,91,3.42,1,254,7,1,False,True,False,False,True,False
40.7191,-73.99513,3.0,0,0.0,3,0,18085,0,False,True,False,False,False,False
40.73288,-73.98251,5.0,18,2.01,2,5,17,1,False,True,False,False,True,False
40.74964,-73.99158,4.0,75,0.86,1,324,7,1,False,True,False,False,False,False
40.71322,-73.9648,3.0,88,2.68,1,267,12,1,True,False,False,False,False,False
40.72673,-73.95223,3.0,0,0.0,1,23,18085,0,True,False,False,False,True,False
40.69569,-73.94792,5.0,8,2.67,1,81,22,1,True,False,False,False,False,False
40.69464,-73.94963,2.0,4,0.29,1,0,374,1,True,False,False,False,True,False
40.69983,-73.91613,5.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.74169,-73.99723,2.0,0,0.0,1,6,18085,0,False,True,False,False,False,False
40.74023,-73.97847,1.0,14,0.59,1,0,553,1,False,True,False,False,True,False
40.72959,-73.89381,30.0,0,0.0,1,179,18085,0,False,False,True,False,True,False
40.68947,-73.95269,5.0,1,0.16,1,0,187,1,True,False,False,False,True,False
40.64455,-73.97826,14.0,1,0.03,1,0,1066,1,True,False,False,False,True,False
40.77826,-73.97703,3.0,43,1.08,1,14,30,1,False,True,False,False,False,False
40.72767,-73.95084,5.0,19,1.26,1,0,168,1,True,False,False,False,True,False
40.73679,-73.98177,30.0,104,1.51,4,333,93,1,False,True,False,False,False,False
40.72962,-73.99932,5.0,18,0.56,1,0,617,1,False,True,False,False,True,False
40.84305,-73.93877,6.0,5,0.31,3,90,37,1,False,True,False,False,True,False
40.76464,-73.99006,1.0,52,3.86,8,205,7,1,False,True,False,False,False,True
40.67042,-73.95677,2.0,27,0.58,1,154,7,1,True,False,False,False,False,False
40.6943,-73.96917,2.0,4,0.31,1,0,329,1,True,False,False,False,False,True
40.71964,-73.96421,4.0,7,0.28,2,65,435,1,True,False,False,False,False,False
40.79658,-73.96118,1.0,8,2.64,2,75,24,1,False,True,False,False,True,False
40.64005,-73.90916,1.0,29,1.13,2,35,521,1,True,False,False,False,True,False
40.74779,-73.9966,1.0,51,1.6,12,355,15,1,False,True,False,False,True,False
40.72642,-73.98402,2.0,5,0.34,1,15,188,1,False,True,False,False,False,False
40.76743,-73.92336,45.0,0,0.0,1,0,18085,0,False,False,True,False,False,False
40.67013,-73.95375,1.0,15,2.17,1,0,141,1,True,False,False,False,False,False
40.70794,-73.96077,2.0,9,0.37,2,0,552,1,True,False,False,False,True,False
40.76207,-73.90541,2.0,47,3.46,3,308,13,1,False,False,True,False,False,False
40.76404,-73.96547,3.0,79,2.75,1,107,15,1,False,True,False,False,True,False
40.83311,-73.9116,2.0,2,0.29,1,0,194,1,False,False,False,False,True,False
40.64548,-73.8949,5.0,72,1.43,5,322,41,1,True,False,False,False,True,False
40.74699,-73.9777,5.0,1,0.09,1,359,345,1,False,True,False,False,False,False
40.85801,-73.93113,1.0,0,0.0,2,0,18085,0,False,True,False,False,True,False
40.71719,-73.95757,2.0,39,5.0,1,34,28,1,True,False,False,False,False,False
40.67414,-73.96723,1.0,0,0.0,1,15,18085,0,True,False,False,False,True,False
40.6882,-73.98999,30.0,2,0.18,1,116,174,1,True,False,False,False,False,False
40.59684,-73.76873,1.0,7,0.62,2,311,22,1,False,False,True,False,False,False
40.70001,-73.98969,2.0,94,3.67,1,166,15,1,True,False,False,False,False,False
40.685,-73.92022,3.0,5,0.14,1,359,1003,1,True,False,False,False,True,False
40.71876,-73.96253,6.0,1,0.04,1,0,686,1,True,False,False,False,False,False
40.68524,-73.94427,1.0,85,5.6,3,317,19,1,True,False,False,False,True,False
40.70851,-73.949,4.0,112,1.49,1,127,6,1,True,False,False,False,False,False
40.72484,-73.94307,4.0,1,0.04,1,0,819,1,True,False,False,False,False,False
40.67203,-73.922,2.0,18,0.63,5,0,399,1,True,False,False,False,True,False
40.73136,-73.95447,1.0,0,0.0,33,180,18085,0,True,False,False,False,False,True
40.78128,-73.9796,1.0,0,0.0,10,281,18085,0,False,True,False,False,True,False
40.72977,-73.98529,2.0,1,1.0,3,38,3,1,False,True,False,False,True,False
40.7515,-73.97206,2.0,0,0.0,1,65,18085,0,False,True,False,False,False,False
40.72446,-73.99966,7.0,0,0.0,1,88,18085,0,False,True,False,False,True,False
40.82788,-73.94835,5.0,0,0.0,1,0,18085,0,False,True,False,False,False,True
40.71564,-73.95107,1.0,10,0.17,1,0,1175,1,True,False,False,False,True,False
40.68697,-73.92271,2.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.79519,-73.96945,2.0,2,0.07,1,0,905,1,False,True,False,False,False,False
40.71095,-73.95171,45.0,0,0.0,2,157,18085,0,True,False,False,False,True,False
40.76389,-73.87155,1.0,224,7.96,5,80,2,1,False,False,True,False,False,True
40.69015,-73.97264,31.0,33,1.2,1,281,233,1,True,False,False,False,False,False
40.77751,-73.95575,4.0,10,0.46,1,0,583,1,False,True,False,False,True,False
40.71468,-73.93774,2.0,0,0.0,1,3,18085,0,True,False,False,False,False,False
40.59783,-73.80158,1.0,55,0.66,1,8,767,1,False,False,True,False,False,False
40.72781,-73.97646,3.0,42,0.77,1,363,1020,1,False,True,False,False,False,False
40.76386,-73.91475,2.0,3,0.13,1,0,689,1,False,False,True,False,True,False
40.86302,-73.92982,1.0,2,0.13,3,0,463,1,False,True,False,False,False,False
40.74423,-73.97614,4.0,30,0.45,1,4,41,1,False,True,False,False,False,False
40.7392,-73.79181,1.0,1,0.09,1,363,325,1,False,False,True,False,False,False
40.76344,-73.9929,30.0,4,0.13,31,307,296,1,False,True,False,False,False,False
40.67554,-73.96835,1.0,156,3.11,1,150,14,1,True,False,False,False,True,False
40.69195,-73.96045,2.0,101,4.93,1,87,8,1,True,False,False,False,False,False
40.72315,-73.95226,2.0,20,0.21,2,127,14,1,True,False,False,False,False,False
40.76168,-73.98969,3.0,20,2.87,1,79,13,1,False,True,False,False,False,False
40.78898,-73.97589,30.0,12,0.16,8,36,1193,1,False,True,False,False,False,False
40.66191,-73.94137,1.0,7,0.96,5,158,16,1,True,False,False,False,True,False
40.71917,-73.98343,1.0,12,4.5,1,253,15,1,False,True,False,False,False,False
40.72822,-73.98128,3.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.81095,-73.95296,3.0,90,1.96,2,304,29,1,False,True,False,False,False,False
40.68295,-73.91472,4.0,9,0.23,1,0,737,1,True,False,False,False,False,False
40.73393,-73.9982,2.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.65112,-73.95165,2.0,1,0.03,1,0,1118,1,True,False,False,False,False,False
40.73217,-73.98801,1.0,63,0.68,1,0,542,1,False,True,False,False,False,False
40.71839,-73.99834,3.0,37,2.92,1,170,10,1,False,True,False,False,False,False
40.72614,-73.94813,3.0,3,0.06,1,110,34,1,True,False,False,False,False,False
40.71638,-74.00419,5.0,5,0.6,1,25,14,1,False,True,False,False,True,False
40.69492,-73.95839,5.0,14,0.25,1,306,651,1,True,False,False,False,True,False
40.71129,-73.96555,2.0,0,0.0,5,211,18085,0,True,False,False,False,True,False
40.80893,-73.93982,3.0,17,0.83,2,0,393,1,False,True,False,False,True,False
40.80421,-73.94037,1.0,6,0.08,5,353,37,1,False,True,False,False,True,False
40.72207,-74.00232,2.0,20,0.82,2,341,23,1,False,True,False,False,False,False
40.77768,-73.94951,2.0,39,2.58,1,55,19,1,False,True,False,False,True,False
40.68451,-73.96461,2.0,6,0.2,1,133,46,1,True,False,False,False,True,False
40.74464,-73.8791,1.0,0,0.0,5,110,18085,0,False,False,True,False,False,False
40.74226,-73.98344,2.0,47,1.46,1,13,24,1,False,True,False,False,False,False
40.76441,-73.98692,1.0,39,3.32,7,221,24,1,False,True,False,False,False,True
40.66252,-73.98433,2.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.78582,-73.95546,31.0,1,0.77,2,304,38,1,False,True,False,False,False,False
40.71865,-73.99847,3.0,0,0.0,2,0,18085,0,False,True,False,False,False,False
40.67198,-73.98278,5.0,1,0.03,1,0,1090,1,True,False,False,False,False,False
40.67129,-73.98277,2.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.74636,-73.9783,30.0,1,0.02,31,125,1235,1,False,True,False,False,False,False
40.71834,-73.95867,30.0,35,0.83,1,0,52,1,True,False,False,False,False,False
40.78316,-73.97269,3.0,33,0.62,1,0,7,1,False,True,False,False,False,False
40.74555,-73.92139,1.0,106,4.54,5,123,26,1,False,False,True,False,True,False
40.75554,-73.96533,30.0,0,0.0,96,332,18085,0,False,True,False,False,False,False
40.59762,-73.76719,1.0,3,0.33,2,310,37,1,False,False,True,False,False,False
40.71248,-73.94859,3.0,1,0.22,1,0,137,1,True,False,False,False,True,False
40.69217,-73.93191,30.0,0,0.0,1,44,18085,0,True,False,False,False,True,False
40.76188,-73.91766,3.0,3,0.08,2,0,1048,1,False,False,True,False,True,False
40.67759,-73.95432,4.0,13,0.3,2,15,187,1,True,False,False,False,False,False
40.70791,-73.75625,1.0,30,1.37,1,0,261,1,False,False,True,False,True,False
40.7244,-73.93913,5.0,6,0.28,1,87,257,1,True,False,False,False,True,False
40.68715,-73.97388,2.0,21,0.56,1,0,823,1,True,False,False,False,False,False
40.68269,-73.92749,2.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.66812,-73.98303,2.0,232,4.46,1,326,4,1,True,False,False,False,False,False
40.76276,-73.9895,4.0,8,8.0,1,66,17,1,False,True,False,False,False,False
40.76969,-73.92197,2.0,11,1.07,1,0,204,1,False,False,True,False,False,False
40.74166,-73.97811,5.0,39,0.55,1,318,171,1,False,True,False,False,True,False
40.66983,-73.89411,7.0,3,1.7,13,296,24,1,True,False,False,False,True,False
40.69179,-73.95915,1.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.70497,-74.01721,1.0,0,0.0,7,348,18085,0,False,True,False,False,True,False
40.71873,-73.99073,1.0,3,0.13,1,0,649,1,False,True,False,False,True,False
40.80934,-73.95072,2.0,66,2.24,4,6,162,1,False,True,False,False,True,False
40.7118,-73.96344,2.0,23,2.0,1,103,8,1,True,False,False,False,True,False
40.74229,-73.9959,29.0,0,0.0,327,365,18085,0,False,True,False,False,False,False
40.73448,-73.95716,3.0,0,0.0,4,4,18085,0,True,False,False,False,True,False
40.88805,-73.83248,15.0,0,0.0,1,89,18085,0,False,False,False,False,False,False
40.69984,-73.93899,5.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.7184,-73.98719,1.0,33,4.36,1,256,16,1,False,True,False,False,False,False
40.66626,-73.98127,1.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.68634,-73.94414,3.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.71088,-73.95055,4.0,202,1.86,2,53,41,1,True,False,False,False,True,False
40.823,-73.90859,1.0,104,5.61,1,365,15,1,False,False,False,False,False,False
40.86448,-73.92351,3.0,0,0.0,3,180,18085,0,False,True,False,False,True,False
40.58186,-73.9602,1.0,2,0.07,4,1,147,1,True,False,False,False,True,False
40.66197,-73.92587,3.0,14,0.69,1,175,37,1,True,False,False,False,False,False
40.72569,-73.94054,30.0,6,0.1,52,310,28,1,True,False,False,False,False,False
40.82668,-73.8822,1.0,2,0.1,2,0,576,1,False,False,False,False,False,False
40.66869,-73.98665,45.0,0,0.0,2,0,18085,0,True,False,False,False,True,False
40.68643,-73.93007,1.0,148,11.68,6,174,7,1,True,False,False,False,True,False
40.70521,-73.93554,2.0,33,2.88,2,359,27,1,True,False,False,False,True,False
40.65556,-73.95674,2.0,6,4.09,1,152,7,1,True,False,False,False,False,False
40.70312,-73.91933,7.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.76649,-73.82991,7.0,28,1.68,1,0,227,1,False,False,True,False,True,False
40.85962,-73.92971,1.0,25,3.89,1,86,12,1,False,True,False,False,True,False
40.75451,-73.96708,3.0,0,0.0,49,206,18085,0,False,True,False,False,False,False
40.68894,-73.99037,7.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.6923,-73.97123,3.0,66,1.41,2,292,42,1,True,False,False,False,False,False
40.72464,-73.98861,4.0,7,0.19,1,0,228,1,False,True,False,False,False,False
40.77141,-73.98862,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,True
40.67386,-73.95271,30.0,3,0.09,1,365,1002,1,True,False,False,False,False,False
40.69084,-73.95368,2.0,51,5.02,1,125,2,1,True,False,False,False,False,False
40.79852,-73.93769,1.0,31,4.63,1,0,16,1,False,True,False,False,True,False
40.75181,-73.93702,2.0,1,1.0,1,9,20,1,False,False,True,False,False,False
40.73103,-73.98233,2.0,21,1.08,2,2,27,1,False,True,False,False,False,False
40.75829,-73.88013,1.0,12,9.73,1,0,7,1,False,False,True,False,True,False
40.75166,-73.94028,1.0,36,1.05,1,316,34,1,False,False,True,False,True,False
40.72099,-73.96007,1.0,12,0.53,3,0,461,1,True,False,False,False,False,False
40.70711,-73.90713,5.0,0,0.0,1,321,18085,0,False,False,True,False,True,False
40.83489,-73.94587,4.0,0,0.0,1,55,18085,0,False,True,False,False,True,False
40.76009,-73.88271,1.0,15,5.62,4,1,14,1,False,False,True,False,True,False
40.73707,-73.91867,1.0,14,1.47,8,240,15,1,False,False,True,False,False,False
40.68853,-73.90613,3.0,53,4.14,4,8,7,1,True,False,False,False,True,False
40.68831,-73.91866,3.0,1,0.09,1,0,345,1,True,False,False,False,True,False
40.6851,-74.00228,7.0,2,0.17,1,32,48,1,True,False,False,False,True,False
40.72577,-73.98745,5.0,166,1.68,2,365,42,1,False,True,False,False,False,False
40.69384,-73.90674,1.0,18,1.19,1,0,64,1,True,False,False,False,True,False
40.82986,-73.93965,2.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.83513,-73.94738,2.0,16,1.89,1,283,20,1,False,True,False,False,True,False
40.71894,-73.78188,2.0,15,4.46,1,94,8,1,False,False,True,False,False,False
40.71483,-73.95243,5.0,0,0.0,1,303,18085,0,True,False,False,False,False,False
40.75508,-73.91673,2.0,141,2.43,1,216,6,1,False,False,True,False,False,False
40.8785,-73.86347,1.0,90,4.76,3,326,14,1,False,False,False,False,False,False
40.6615,-73.95307,3.0,23,4.51,1,6,12,1,True,False,False,False,False,False
40.65188,-73.95649,1.0,2,0.91,1,362,1,1,True,False,False,False,False,False
40.63532,-73.94924,2.0,1,0.08,5,0,393,1,True,False,False,False,True,False
40.72168,-73.99544,3.0,51,0.88,1,55,8,1,False,True,False,False,False,False
40.72564,-73.98772,3.0,15,0.71,1,118,41,1,False,True,False,False,False,False
40.67357,-73.96577,2.0,77,2.56,1,142,11,1,True,False,False,False,False,False
40.82206,-73.95573,7.0,35,4.73,6,11,11,1,False,True,False,False,True,False
40.69467,-73.98339,7.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.71605,-73.95176,3.0,1,0.02,1,0,1315,1,True,False,False,False,True,False
40.7102,-73.96024,2.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.71477,-73.98575,5.0,1,0.14,1,0,209,1,False,True,False,False,False,False
40.74449,-73.95201,1.0,4,0.06,1,41,1098,1,False,False,True,False,False,False
40.77567,-73.988,30.0,2,1.36,25,322,23,1,False,True,False,False,False,False
40.68401,-73.9457,2.0,100,3.27,3,308,22,1,True,False,False,False,False,False
40.7426,-73.92318,4.0,3,0.56,1,12,116,1,False,False,True,False,False,False
40.67559,-73.99943,2.0,27,1.79,1,144,117,1,True,False,False,False,True,False
40.70786,-74.00476,29.0,0,0.0,96,220,18085,0,False,True,False,False,False,False
40.80111,-73.96539,1.0,205,4.32,2,197,5,1,False,True,False,False,True,False
40.76123,-73.9642,3.0,4,0.08,1,365,1018,1,False,True,False,False,False,False
40.7286,-73.97952,1.0,35,4.93,2,98,22,1,False,True,False,False,True,False
40.69763,-73.93102,1.0,18,0.35,1,60,1008,1,True,False,False,False,True,False
40.7366,-74.00619,7.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.66765,-73.93928,2.0,1,1.0,1,343,7,1,True,False,False,False,False,False
40.71293,-73.9603,3.0,54,1.42,1,97,12,1,True,False,False,False,False,False
40.71387,-73.95697,13.0,1,0.02,1,0,1366,1,True,False,False,False,False,False
40.68446,-73.93956,3.0,79,2.07,3,0,8,1,True,False,False,False,False,False
40.71959,-73.95153,30.0,77,1.3,1,3,1148,1,True,False,False,False,False,False
40.71706,-73.96423,2.0,36,1.44,1,85,189,1,True,False,False,False,False,False
40.7662,-73.82854,1.0,67,1.78,4,339,37,1,False,False,True,False,True,False
40.70516,-73.90497,1.0,72,3.52,2,171,7,1,False,False,True,False,True,False
40.79106,-73.96785,7.0,2,0.65,1,0,77,1,False,True,False,False,False,False
40.68201,-73.89425,30.0,34,1.51,1,234,114,1,True,False,False,False,False,False
40.80392,-73.94685,3.0,5,0.1,3,325,991,1,False,True,False,False,True,False
40.78185,-73.97844,30.0,13,0.27,8,140,160,1,False,True,False,False,False,False
40.75249,-73.96866,4.0,3,0.06,1,0,1093,1,False,True,False,False,False,False
40.6858,-73.96789,2.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.76768,-73.90986,1.0,156,3.59,4,208,6,1,False,False,True,False,True,False
40.80734,-73.94201,3.0,11,1.02,1,85,191,1,False,True,False,False,False,False
40.79782,-73.97179,2.0,1,0.16,1,3,188,1,False,True,False,False,False,False
40.73487,-73.95627,3.0,9,0.16,1,0,809,1,True,False,False,False,False,False
40.70875,-74.00183,30.0,32,1.73,1,0,242,1,False,True,False,False,True,False
40.74889,-73.99656,1.0,2,1.15,20,352,43,1,False,True,False,False,True,False
40.72742,-73.98968,5.0,9,0.2,1,0,680,1,False,True,False,False,False,False
40.68066,-73.97299,3.0,0,0.0,1,83,18085,0,True,False,False,False,True,False
40.74298,-73.95804,5.0,0,0.0,1,270,18085,0,False,False,True,False,False,False
40.6745,-73.92612,30.0,0,0.0,1,126,18085,0,True,False,False,False,True,False
40.75798,-73.99156,30.0,0,0.0,1,365,18085,0,False,True,False,False,False,False
40.76676,-73.95753,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.81053,-73.94332,2.0,23,0.85,1,14,36,1,False,True,False,False,False,False
40.68209,-73.91323,2.0,4,4.0,1,64,3,1,True,False,False,False,False,False
40.81614,-73.94429,6.0,8,0.22,2,296,195,1,False,True,False,False,True,False
40.7633,-73.98591,2.0,58,2.16,1,42,64,1,False,True,False,False,True,False
40.6952,-73.92396,4.0,11,0.48,1,0,288,1,True,False,False,False,True,False
40.63985,-74.01094,2.0,10,0.85,5,186,50,1,True,False,False,False,True,False
40.77734,-73.94592,7.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.74403,-73.88167,6.0,50,2.56,5,257,1,1,False,False,True,False,True,False
40.68761,-73.94953,1.0,20,0.74,2,10,84,1,True,False,False,False,True,False
40.72902,-74.00152,1.0,0,0.0,1,105,18085,0,False,True,False,False,True,False
40.67401,-73.92833,1.0,6,0.11,2,41,8,1,True,False,False,False,True,False
40.80874,-73.94756,3.0,177,2.62,3,165,27,1,False,True,False,False,False,False
40.74497,-73.9844,7.0,0,0.0,1,199,18085,0,False,True,False,False,False,False
40.69106,-73.96529,12.0,13,0.34,3,365,14,1,True,False,False,False,False,False
40.76279,-73.99473,1.0,1,0.75,1,0,39,1,False,True,False,False,True,False
40.71634,-74.00505,2.0,4,0.12,1,365,661,1,False,True,False,False,False,False
40.75257,-73.97148,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.68183,-73.95046,2.0,3,0.32,1,3,232,1,True,False,False,False,False,False
40.78541,-73.97343,1.0,2,1.4,2,72,20,1,False,True,False,False,True,False
